Genome	contig	Start	Stop	protID
GCA_000012705	CP000114.1	1675805	1676258	3721
GCA_000012705	CP000114.1	1676313	1677696	3722
GCA_000012705	CP000114.1	1677806	1678727	3723
GCA_000012705	CP000114.1	1678761	1679640	3724
GCA_000012705	CP000114.1	1679737	1680652	3725
GCA_000012705	CP000114.1	1680942	1682958	3726
GCA_000012705	CP000114.1	1683037	1684576	3727
GCA_000012705	CP000114.1	1684668	1685769	3728
GCA_000012705	CP000114.1	1685765	1686125	3729
GCA_000012705	CP000114.1	1686149	1687157	3730
GCA_000012705	CP000114.1	1687282	1689811	3731
GCA_000012705	CP000114.1	1689919	1690867	3732
GCA_000012705	CP000114.1	1690984	1691866	3733
GCA_000012705	CP000114.1	1691933	1693853	3734
GCA_000012705	CP000114.1	1694037	1695477	3735
GCA_000012705	CP000114.1	1695478	1696441	3736
GCA_000012705	CP000114.1	1696527	1696962	3737
GCA_000012705	CP000114.1	1696954	1697344	3738
GCA_000012705	CP000114.1	1697432	1697993	3739
GCA_000012705	CP000114.1	1698920	1699220	3740
GCA_000012705	CP000114.1	1699637	1699868	3741
GCA_000012705	CP000114.1	1699880	1700051	3742
GCA_000012705	CP000114.1	1700063	1700504	3743
GCA_000012705	CP000114.1	1701105	1701558	3744
GCA_000012705	CP000114.1	1701569	1702184	3745
GCA_000012705	CP000114.1	1702235	1702637	3746
GCA_000012705	CP000114.1	1702736	1703453	3747
GCA_000012705	CP000114.1	1703454	1704954	3748
GCA_000012705	CP000114.1	1705289	1708118	3749
GCA_000012705	CP000114.1	1708249	1708921	3750
GCA_000012705	CP000114.1	1708945	1709890	3751
GCA_000012705	CP000114.1	1710059	1710299	3752
GCA_000012705	CP000114.1	1710343	1710835	3753
GCA_000012705	CP000114.1	1710846	1711134	3754
GCA_000012705	CP000114.1	1712227	1713352	3755
GCA_000012705	CP000114.1	1713528	1714122	3756
GCA_000012705	CP000114.1	1714167	1714482	3757
GCA_000012705	CP000114.1	1714562	1715063	3758
GCA_000012705	CP000114.1	1715066	1717406	3759
GCA_000012705	CP000114.1	1717490	1718033	3760
GCA_000012705	CP000114.1	1718035	1718347	3761
GCA_000012705	CP000114.1	1718472	1719351	3762
GCA_000012705	CP000114.1	1719366	1719960	3763
GCA_000012705	CP000114.1	1720088	1722509	3764
GCA_000012705	CP000114.1	1722623	1723106	3765
GCA_000012705	CP000114.1	1723176	1724286	3766
GCA_000012705	CP000114.1	1724455	1726768	3767
GCA_000012705	CP000114.1	1726868	1727243	3768
GCA_000012705	CP000114.1	1727277	1728207	3769
GCA_000012705	CP000114.1	1728203	1728959	3770
GCA_000012705	CP000114.1	1729083	1729980	3771
GCA_000012705	CP000114.1	1730058	1730907	3772
GCA_000012705	CP000114.1	1731075	1731528	3773
GCA_000012705	CP000114.1	1731545	1732748	3774
GCA_000012705	CP000114.1	1732903	1733563	3775
GCA_000012705	CP000114.1	1733586	1735872	3776
GCA_000012705	CP000114.1	1735875	1736235	3777
GCA_000012705	CP000114.1	1736280	1737261	3778
GCA_000012705	CP000114.1	1737345	1739094	3779
GCA_000012705	CP000114.1	1739086	1740805	3780
GCA_000012705	CP000114.1	1740804	1741824	3781
GCA_000012705	CP000114.1	1741824	1743252	3782
GCA_000012705	CP000114.1	1743354	1744563	3783
GCA_000012705	CP000114.1	1744575	1745475	3784
GCA_000012705	CP000114.1	1745883	1746807	3785
GCA_000012705	CP000114.1	1747225	1748806	3786
GCA_000012705	CP000114.1	1749429	1751202	3787
GCA_000012705	CP000114.1	1751339	1753325	3788
GCA_000012705	CP000114.1	1753373	1754018	3789
GCA_000012705	CP000114.1	1754035	1754725	3790
GCA_000012705	CP000114.1	1754736	1755840	3791
GCA_000012705	CP000114.1	1755852	1756302	3792
GCA_000012705	CP000114.1	1756315	1756627	3793
GCA_000012705	CP000114.1	1756640	1758530	3794
GCA_000012705	CP000114.1	1758740	1759049	3795
GCA_000012705	CP000114.1	1759081	1759381	3796
GCA_000012705	CP000114.1	1759391	1759565	3797
GCA_000012705	CP000114.1	1759684	1759786	3798
GCA_000012705	CP000114.1	1760152	1760503	3799
GCA_000012705	CP000114.1	1760508	1761246	3800
GCA_000012705	CP000114.1	1761778	1762309	3801
GCA_000012705	CP000114.1	1762350	1763142	3802
GCA_000012705	CP000114.1	1763151	1763562	3803
GCA_000012705	CP000114.1	1764491	1764791	3804
GCA_000012705	CP000114.1	1764951	1766142	3805
GCA_000012705	CP000114.1	1766211	1766937	3806
GCA_000012705	CP000114.1	1767063	1767651	3807
GCA_000012705	CP000114.1	1767694	1768231	3808
GCA_000012705	CP000114.1	1768365	1769538	3809
GCA_000012705	CP000114.1	1769580	1770345	3810
GCA_000012705	CP000114.1	1770521	1770791	3811
GCA_000012705	CP000114.1	1771151	1772177	3812
GCA_000012705	CP000114.1	1772295	1773306	3813
GCA_000012705	CP000114.1	1773381	1773789	3814
GCA_000012705	CP000114.1	1773790	1774483	3815
GCA_000012705	CP000114.1	1774661	1774892	3816
GCA_000012705	CP000114.1	1774945	1776625	3817
GCA_000012705	CP000114.1	1776786	1777296	3818
GCA_000012705	CP000114.1	1777443	1778790	3819
GCA_000012705	CP000114.1	1778823	1779195	3820
GCA_000012705	CP000114.1	1779274	1779814	3821
GCA_000012705	CP000114.1	1780076	1781273	3822
GCA_000012705	CP000114.1	1781407	1782277	3823
GCA_000012705	CP000114.1	1782485	1783496	3824
GCA_000012705	CP000114.1	1783700	1785779	3825
GCA_000012705	CP000114.1	1785933	1786404	3826
GCA_000012705	CP000114.1	1786425	1786839	3827
GCA_000012705	CP000114.1	1787057	1787870	3828
GCA_000012705	CP000114.1	1787966	1788908	3829
GCA_000012705	CP000114.1	1788897	1790172	3830
GCA_000012705	CP000114.1	1790173	1790806	3831
GCA_000012705	CP000114.1	1790798	1791461	3832
GCA_000012705	CP000114.1	1791467	1792340	3833
GCA_000012705	CP000114.1	1792495	1793347	3834
GCA_000012705	CP000114.1	1793350	1794223	3835
GCA_000012705	CP000114.1	1794250	1794700	3836
GCA_000012705	CP000114.1	1794703	1795270	3837
GCA_000012705	CP000114.1	1795256	1796039	3838
GCA_000012705	CP000114.1	1796220	1796493	3839
GCA_000012705	CP000114.1	1796511	1796904	3840
GCA_000012705	CP000114.1	1796894	1798187	3841
GCA_000012705	CP000114.1	1798186	1798579	3842
GCA_000012705	CP000114.1	1798753	1800016	3843
GCA_000012705	CP000114.1	1800008	1800248	3844
GCA_000012705	CP000114.1	1800262	1801528	3845
GCA_000012705	CP000114.1	1801524	1803060	3846
GCA_000012705	CP000114.1	1803072	1803195	3847
GCA_000012705	CP000114.1	1803205	1804393	3848
GCA_000012705	CP000114.1	1804392	1805067	3849
GCA_000012705	CP000114.1	1805422	1805557	3850
GCA_000012705	CP000114.1	1805740	1807096	3851
GCA_000012705	CP000114.1	1807341	1809069	3852
GCA_000012705	CP000114.1	1809087	1810311	3853
GCA_000012705	CP000114.1	1810686	1813065	3854
GCA_000012705	CP000114.1	1813154	1814246	3855
GCA_000012705	CP000114.1	1814562	1816242	3856
GCA_000012705	CP000114.1	1816307	1817069	3857
GCA_000012705	CP000114.1	1817088	1818606	3858
GCA_000012705	CP000114.1	1818671	1819661	3859
GCA_000012705	CP000114.1	1819682	1821134	3860
GCA_000012705	CP000114.1	1821231	1822188	3861
GCA_000012705	CP000114.1	1822206	1823226	3862
GCA_000012705	CP000114.1	1823460	1824444	3863
GCA_000012705	CP000114.1	1824607	1825255	3864
GCA_000012705	CP000114.1	1825265	1825982	3865
GCA_000012705	CP000114.1	1825983	1826847	3866
GCA_000012705	CP000114.1	1826850	1827516	3867
GCA_000012705	CP000114.1	1827628	1828114	3868
GCA_000012705	CP000114.1	1828180	1828459	3869
GCA_000012705	CP000114.1	1828486	1829926	3870
GCA_000012705	CP000114.1	1830093	1830711	3871
GCA_000012705	CP000114.1	1830887	1831343	3872
GCA_000012705	CP000114.1	1831365	1832658	3873
GCA_000012705	CP000114.1	1833028	1834051	3874
GCA_000012705	CP000114.1	1834412	1835087	3875
GCA_000012705	CP000114.1	1835256	1837509	3876
GCA_000012705	CP000114.1	1837632	1838451	3877
GCA_000012705	CP000114.1	1838447	1839704	3878
GCA_000012705	CP000114.1	1839843	1840719	3879
GCA_000012705	CP000114.1	1840702	1841680	3880
GCA_000012705	CP000114.1	1841800	1842442	3881
GCA_000012705	CP000114.1	1842455	1842947	3882
GCA_000012705	CP000114.1	1843166	1845614	3883
GCA_000012705	CP000114.1	1845610	1846075	3884
GCA_000012705	CP000114.1	1846247	1846709	3885
GCA_000012705	CP000114.1	1846868	1847909	3886
GCA_000012705	CP000114.1	1848002	1848773	3887
GCA_000012705	CP000114.1	1849049	1849610	3888
GCA_000012705	CP000114.1	1849627	1851160	3889
GCA_000012705	CP000114.1	1851436	1853506	3890
GCA_000012705	CP000114.1	1853507	1853744	3891
GCA_000012705	CP000114.1	1853910	1854864	3892
GCA_000012705	CP000114.1	1854913	1856809	3893
GCA_000012705	CP000114.1	1856956	1857940	3894
GCA_000012705	CP000114.1	1857985	1858222	3895
GCA_000012705	CP000114.1	1858253	1859138	3896
GCA_000012705	CP000114.1	1859249	1859894	3897
GCA_000012705	CP000114.1	1859959	1860574	3898
GCA_000012705	CP000114.1	1860645	1861647	3899
GCA_000012705	CP000114.1	1861726	1862737	3900
GCA_000012705	CP000114.1	1862738	1862987	3901
GCA_000012705	CP000114.1	1863158	1863773	3902
GCA_000012705	CP000114.1	1863905	1864331	3903
GCA_000012705	CP000114.1	1864457	1868864	3904
GCA_000012705	CP000114.1	1868986	1869571	3905
GCA_000012705	CP000114.1	1869695	1871549	3906
GCA_000012705	CP000114.1	1871640	1872900	3907
GCA_000012705	CP000114.1	1872930	1873725	3908
GCA_000012705	CP000114.1	1873739	1874492	3909
GCA_000012705	CP000114.1	1874657	1874999	3910
GCA_000012705	CP000114.1	1875075	1875420	3911
GCA_000012705	CP000114.1	1875571	1877041	3912
GCA_000012705	CP000114.1	1877173	1878337	3913
GCA_000012705	CP000114.1	1878361	1879699	3914
GCA_000012705	CP000114.1	1879852	1881379	3915
GCA_000012705	CP000114.1	1881380	1882061	3916
GCA_000012705	CP000114.1	1882081	1883077	3917
GCA_000012705	CP000114.1	1883164	1884772	3918
GCA_000012705	CP000114.1	1884900	1886034	3919
GCA_000012705	CP000114.1	1886134	1886986	3920
GCA_000012705	CP000114.1	1887080	1887977	3921
GCA_000012705	CP000114.1	1888030	1889008	3922
GCA_000012705	CP000114.1	1889009	1889942	3923
GCA_000012705	CP000114.1	1889952	1890468	3924
GCA_000012705	CP000114.1	1890488	1890914	3925
GCA_000012705	CP000114.1	1891162	1893316	3926
GCA_000012705	CP000114.1	1893376	1893613	3927
GCA_000012705	CP000114.1	1893851	1895300	3928
GCA_000012705	CP000114.1	1895339	1895645	3929
GCA_000012705	CP000114.1	1895646	1896111	3930
GCA_000012705	CP000114.1	1896328	1897105	3931
GCA_000012705	CP000114.1	1897386	1899969	3932
GCA_000012705	CP000114.1	1899995	1900919	3933
GCA_000012705	CP000114.1	1901173	1901617	3934
GCA_000012705	CP000114.1	1901626	1903843	3935
GCA_000012705	CP000114.1	1904102	1906505	3936
GCA_000012705	CP000114.1	1906661	1907117	3937
GCA_000012705	CP000114.1	1907127	1908165	3938
GCA_000012705	CP000114.1	1908164	1908662	3939
GCA_000012705	CP000114.1	1908883	1909921	3940
GCA_000012705	CP000114.1	1909932	1910706	3941
GCA_000012705	CP000114.1	1910709	1912359	3942
GCA_000012705	CP000114.1	1912496	1913324	3943
GCA_000012705	CP000114.1	1913320	1914130	3944
GCA_000012705	CP000114.1	1914145	1914637	3945
GCA_000012705	CP000114.1	1914654	1915080	3946
GCA_000012705	CP000114.1	1915326	1916361	3947
GCA_000012705	CP000114.1	1916589	1917498	3948
GCA_000012705	CP000114.1	1917463	1917742	3949
GCA_000012705	CP000114.1	1917747	1918512	3950
GCA_000012705	CP000114.1	1918663	1918837	3951
GCA_000012705	CP000114.1	1919125	1919308	3952
GCA_000012705	CP000114.1	1919378	1920713	3953
GCA_000012705	CP000114.1	1921117	1921462	3954
GCA_000012705	CP000114.1	1921677	1922493	3955
GCA_000012705	CP000114.1	1922546	1924730	3956
GCA_000012705	CP000114.1	1924887	1926543	3957
GCA_000012705	CP000114.1	1926535	1927213	3958
GCA_000012705	CP000114.1	1927212	1927869	3959
GCA_000012705	CP000114.1	1927865	1928615	3960
GCA_000012705	CP000114.1	1928607	1929486	3961
GCA_000012705	CP000114.1	1929487	1930333	3962
GCA_000012705	CP000114.1	1930347	1931229	3963
GCA_000012705	CP000114.1	1931359	1931920	3964
GCA_000012705	CP000114.1	1931916	1932657	3965
GCA_000012705	CP000114.1	1932656	1933610	3966
GCA_000012705	CP000114.1	1933606	1933915	3967
GCA_000012705	CP000114.1	1934188	1934905	3968
GCA_000012705	CP000114.1	1934943	1935414	3969
GCA_000012705	CP000114.1	1935385	1935844	3970
GCA_000012705	CP000114.1	1935836	1936145	3971
GCA_000012705	CP000114.1	1936187	1936658	3972
GCA_000012705	CP000114.1	1936893	1937475	3973
GCA_000012705	CP000114.1	1937467	1938736	3974
GCA_000012705	CP000114.1	1939325	1940435	3975
GCA_000012705	CP000114.1	1940574	1940784	3976
GCA_000012705	CP000114.1	1940872	1941013	3977
GCA_000012705	CP000114.1	1941035	1942166	3978
GCA_000012705	CP000114.1	1942169	1942355	3979
GCA_000012705	CP000114.1	1942415	1943444	3980
GCA_000012705	CP000114.1	1943446	1943866	3981
GCA_000012705	CP000114.1	1944191	1944365	3982
GCA_000012705	CP000114.1	1944821	1945316	3983
GCA_000012705	CP000114.1	1945602	1946553	3984
GCA_000012705	CP000114.1	1946623	1947214	3985
GCA_000012705	CP000114.1	1947345	1947807	3986
GCA_000012705	CP000114.1	1947821	1948100	3987
GCA_000012705	CP000114.1	1948096	1948483	3988
GCA_000012705	CP000114.1	1948589	1949162	3989
GCA_000012705	CP000114.1	1949163	1949496	3990
GCA_000012705	CP000114.1	1950554	1950881	3991
GCA_000012705	CP000114.1	1951498	1951789	3992
GCA_000012705	CP000114.1	1951889	1952264	3993
GCA_000012705	CP000114.1	1952529	1952913	3994
GCA_000012705	CP000114.1	1952909	1953014	3995
GCA_000012705	CP000114.1	1953192	1953537	3996
GCA_000012705	CP000114.1	1953612	1953921	3997
GCA_000012705	CP000114.1	1953945	1954065	3998
GCA_000012705	CP000114.1	1954215	1954410	3999
GCA_000012705	CP000114.1	1954389	1954509	4000
GCA_000012705	CP000114.1	1954528	1954693	4001
GCA_000012705	CP000114.1	1954689	1954893	4002
GCA_000012705	CP000114.1	1955120	1955522	4003
GCA_000012705	CP000114.1	1955675	1956398	4004
GCA_000012705	CP000114.1	1956401	1957019	4005
GCA_000012705	CP000114.1	1957697	1958552	4006
GCA_000012705	CP000114.1	1958730	1959282	4007
GCA_000012705	CP000114.1	1959322	1959712	4008
GCA_000012705	CP000114.1	1959744	1960191	4009
GCA_000012705	CP000114.1	1960418	1961027	4010
GCA_000012705	CP000114.1	1961013	1961349	4011
GCA_000012705	CP000114.1	1961877	1962366	4012
GCA_000012705	CP000114.1	1962534	1963296	4013
GCA_000012705	CP000114.1	1963292	1964195	4014
GCA_000012705	CP000114.1	1964191	1964398	4015
GCA_000012705	CP000114.1	1964399	1965476	4016
GCA_000012705	CP000114.1	1965724	1966339	4017
GCA_000012705	CP000114.1	1966552	1966870	4018
GCA_000012705	CP000114.1	1966866	1967427	4019
GCA_000012705	CP000114.1	1967731	1968595	4020
GCA_000012705	CP000114.1	1968751	1969054	4021
GCA_000012705	CP000114.1	1969226	1969994	4022
GCA_000012705	CP000114.1	1970762	1971302	4023
GCA_000012705	CP000114.1	1971502	1972588	4024
GCA_000012705	CP000114.1	1972752	1973460	4025
GCA_000012705	CP000114.1	1973806	1975651	4026
GCA_000012705	CP000114.1	1975695	1977933	4027
GCA_000012705	CP000114.1	1978302	1978626	4028
GCA_000012705	CP000114.1	1978615	1979308	4029
GCA_000012705	CP000114.1	1979630	1984346	4030
GCA_000012705	CP000114.1	1984578	1985265	4031
GCA_000012705	CP000114.1	1985261	1986650	4032
GCA_000012705	CP000114.1	1986742	1987351	4033
GCA_000012705	CP000114.1	1987440	1989942	4034
GCA_000012705	CP000114.1	1990318	1991566	4035
GCA_000012705	CP000114.1	1991608	1992454	4036
GCA_000012705	CP000114.1	1992591	1993131	4037
GCA_000012705	CP000114.1	1993336	1994755	4038
GCA_000012705	CP000114.1	1995054	1995438	4039
GCA_000012705	CP000114.1	1995470	1995860	4040
GCA_000012705	CP000114.1	1995856	1996456	4041
GCA_000012705	CP000114.1	1996767	1996941	4042
GCA_000012705	CP000114.1	1997177	1999499	4043
GCA_000012705	CP000114.1	1999542	2000427	4044
GCA_000012705	CP000114.1	2000451	2002092	4045
GCA_000012705	CP000114.1	2002261	2003473	4046
GCA_000012705	CP000114.1	2003539	2004211	4047
GCA_000012705	CP000114.1	2004240	2005443	4048
GCA_000012705	CP000114.1	2005463	2006243	4049
GCA_000012705	CP000114.1	2006401	2007139	4050
GCA_000012705	CP000114.1	2007151	2007514	4051
GCA_000012705	CP000114.1	2007548	2009171	4052
GCA_000012705	CP000114.1	2009266	2009551	4053
GCA_000012705	CP000114.1	2009725	2010529	4054
GCA_000012705	CP000114.1	2010533	2011430	4055
GCA_000012705	CP000114.1	2011445	2012408	4056
GCA_000012705	CP000114.1	2012872	2013670	4057
GCA_000012705	CP000114.1	2013855	2014716	4058
GCA_000012705	CP000114.1	2014758	2015490	4059
GCA_000012705	CP000114.1	2015846	2016464	4060
GCA_000012705	CP000114.1	2016536	2017028	4061
GCA_000012705	CP000114.1	2017036	2017969	4062
GCA_000012705	CP000114.1	2017981	2018125	4063
GCA_000012705	CP000114.1	2018199	2020398	4064
GCA_000012705	CP000114.1	2020495	2022037	4065
GCA_000012705	CP000114.1	2022082	2022205	4066
GCA_000012705	CP000114.1	2022287	2022605	4067
GCA_000012705	CP000114.1	2022630	2023050	4068
GCA_000012705	CP000114.1	2023049	2023316	4069
GCA_000012705	CP000114.1	2023517	2023916	4070
GCA_000012705	CP000114.1	2024131	2025271	4071
GCA_000012705	CP000114.1	2025344	2026604	4072
GCA_000012705	CP000114.1	2026692	2027244	4073
GCA_000012705	CP000114.1	2027266	2027857	4074
GCA_000012705	CP000114.1	2027858	2029091	4075
GCA_000012705	CP000114.1	2029122	2031153	4076
GCA_000012705	CP000114.1	2031321	2031525	4077
GCA_000012705	CP000114.1	2031581	2034158	4078
GCA_000012705	CP000114.1	2034214	2034652	4079
GCA_000012705	CP000114.1	2034873	2036565	4080
GCA_000012705	CP000114.1	2036652	2036961	4081
GCA_000012705	CP000114.1	2036987	2037860	4082
GCA_000012705	CP000114.1	2037967	2038912	4083
GCA_000012705	CP000114.1	2038901	2040653	4084
GCA_000012705	CP000114.1	2040745	2042026	4085
GCA_000012705	CP000114.1	2042245	2042428	4086
GCA_000012705	CP000114.1	2042443	2042593	4087
GCA_000012705	CP000114.1	2042761	2043970	4088
GCA_000012705	CP000114.1	2044223	2044838	4089
GCA_000012705	CP000114.1	2044849	2045188	4090
GCA_000012705	CP000114.1	2045238	2046654	4091
GCA_000012705	CP000114.1	2046974	2047424	4092
GCA_000012705	CP000114.1	2047626	2047833	4093
GCA_000012705	CP000114.1	2047947	2049048	4094
GCA_000012705	CP000114.1	2049044	2049650	4095
GCA_000012705	CP000114.1	2049855	2050461	4096
GCA_000012705	CP000114.1	2050453	2050702	4097
GCA_000012705	CP000114.1	2050791	2052057	4098
GCA_000012705	CP000114.1	2052415	2053087	4099
GCA_000012705	CP000114.1	2053172	2053844	4100
GCA_000012705	CP000114.1	2053827	2055192	4101
GCA_000012705	CP000114.1	2055299	2056853	4102
GCA_000012705	CP000114.1	2056946	2057873	4103
GCA_000012705	CP000114.1	2057884	2058883	4104
GCA_000012705	CP000114.1	2058985	2060281	4105
GCA_000012705	CP000114.1	2060277	2061111	4106
GCA_000012705	CP000114.1	2061332	2062055	4107
GCA_000012705	CP000114.1	2062057	2063572	4108
GCA_000012705	CP000114.1	2063650	2066191	4109
GCA_000012705	CP000114.1	2066174	2066918	4110
GCA_000012705	CP000114.1	2067051	2067408	4111
GCA_000012705	CP000114.1	2067474	2069793	4112
GCA_000012705	CP000114.1	2069931	2070471	4113
GCA_000012705	CP000114.1	2070493	2070790	4114
GCA_000012705	CP000114.1	2071252	2071876	4115
GCA_000012705	CP000114.1	2071865	2072372	4116
GCA_000012705	CP000114.1	2072865	2073252	4117
GCA_000012705	CP000114.1	2073226	2073589	4118
GCA_000012705	CP000114.1	2073988	2074477	4119
GCA_000012705	CP000114.1	2074550	2075096	4120
GCA_000012705	CP000114.1	2075460	2076963	4121
GCA_000012705	CP000114.1	2076982	2077840	4122
GCA_000012705	CP000114.1	2077840	2078113	4123
GCA_000012705	CP000114.1	2078115	2078445	4124
GCA_000012705	CP000114.1	2078456	2078651	4125
GCA_000012705	CP000114.1	2078647	2078980	4126
GCA_000012705	CP000114.1	2079068	2079521	4127
GCA_000012705	CP000114.1	2079661	2079835	4128
GCA_000012705	CP000114.1	2080064	2080238	4129
GCA_000012705	CP000114.1	2080336	2080975	4130
GCA_000012705	CP000114.1	2081210	2081813	4131
GCA_000012705	CP000114.1	2081836	2082037	4132
GCA_000012705	CP000114.1	2082242	2082857	4133
GCA_000012705	CP000114.1	2082868	2083156	4134
GCA_000012705	CP000114.1	2083693	2084659	4135
GCA_000012705	CP000114.1	2084997	2086164	4136
GCA_000012705	CP000114.1	2086270	2086882	4137
GCA_000012705	CP000114.1	2087211	2087499	4138
GCA_000012705	CP000114.1	2087510	2088866	4139
GCA_000012705	CP000114.1	2088908	2089361	4140
GCA_000012705	CP000114.1	2089366	2091349	4141
GCA_000012705	CP000114.1	2091415	2093317	4142
GCA_000012705	CP000114.1	2093486	2094098	4143
GCA_000012705	CP000114.1	2094129	2095251	4144
GCA_000012705	CP000114.1	2095496	2096165	4145
GCA_000012705	CP000114.1	2096179	2097052	4146
GCA_000012705	CP000114.1	2097186	2097891	4147
GCA_000012705	CP000114.1	2097996	2098536	4148
GCA_000012705	CP000114.1	2098751	2099546	4149
GCA_000012705	CP000114.1	2099538	2100381	4150
GCA_000012705	CP000114.1	2100356	2101196	4151
GCA_000012705	CP000114.1	2101195	2101759	4152
GCA_000012705	CP000114.1	2101860	2103144	4153
GCA_000012705	CP000114.1	2103145	2104390	4154
GCA_000012705	CP000114.1	2104628	2104982	4155
GCA_000012705	CP000114.1	2104984	2106094	4156
GCA_000012705	CP000114.1	2106105	2106972	4157
GCA_000012705	CP000114.1	2107027	2107690	4158
GCA_000012705	CP000114.1	2107764	2109246	4159
GCA_000012705	CP000114.1	2109402	2109888	4160
GCA_000012705	CP000114.1	2109897	2110578	4161
GCA_000012705	CP000114.1	2110785	2111490	4162
